cid,title,body,summary,language,cdate,mdate,uid,status,weight,key_id,type,product_type,collection,craft,gift,url_key,thumbnail
20792,Sun & Moon Mens Overcoat,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:36,,1,63,,product,1,20773,,,sun-moon-mens-overcoat,http://http://sxhtml.local/./upload/apparel/10.jpg
20793,Sun & Moon Overcoat,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:35,,1,72,,product,1,20773,,,sun-moon-overcoat,http://http://sxhtml.local/./upload/apparel/11.jpg
20799,Sun & Moon Overcoat,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:36,,1,62,,product,1,20773,,,sun-moon-overcoat-1,http://http://sxhtml.local/./upload/apparel/18.jpg
20794,Sun & Moon Scarf,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:35,,1,69,,product,1,20773,,,sun-moon-scarf,http://http://sxhtml.local/./upload/apparel/12.jpg
20795,Sun & Moon Shawl ,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:35,,1,68,,product,1,20773,,,sun-moon-shawl-,http://http://sxhtml.local/./upload/apparel/13.jpg
20800,Sun & Moon Vest,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:35,,1,71,,product,1,20773,,,sun-moon-vest,http://http://sxhtml.local/./upload/apparel/20.jpg
20796,Sun & Moon Womens Coat,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:35,,1,67,,product,1,20773,,,sun-moon-womens-coat,http://http://sxhtml.local/./upload/apparel/14.jpg
20965,Thé,"Tissés à partir de soie naturelle non traitée ou de coton piqué, ces vêtements à l’allure noble présentent un toucher rustique. Les tissus, plutôt épais, se froissent peu et confèrent aux pièces leur tenue subtilement rigide. L’étoffe, nervurée de mat et de brillant, rappelle les feuilles de thé avant leur infusion. La silhouette générale, à la fois traditionnelle et élégante, évoque celle des lettrés de la Chine impériale. ",,fr,2014-09-22 18:59:32,2014-09-22 23:55:40,,1,24,,product,1,20776,,,tea-lines,http://http://sxhtml.local/./upload/Heritage_emotion_Tea_Lines.jpg
20937,Thé,"Tissés à partir de soie naturelle non traitée ou de coton piqué, ces vêtements à l’allure noble présentent un toucher rustique. Les tissus, plutôt épais, se froissent peu et confèrent aux pièces leur tenue subtilement rigide. L’étoffe, nervurée de mat et de brillant, rappelle les feuilles de thé avant leur infusion. La silhouette générale, à la fois traditionnelle et élégante, évoque celle des lettrés de la Chine impériale.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:41,,1,12,,product,1,20774,,,tea-lines-1,http://http://sxhtml.local/./upload/In_Out_Wanderer_Tea_Lines.jpg
20808,The Couple,,,fr,2014-09-19 13:53:21,2014-09-22 23:55:34,,1,79,,product,2,20773,,,the-couple,http://http://sxhtml.local/./upload/jewelry/1.jpg
21014,Tian Ti,"« Tian Ti » signifie « Échelle vers le ciel » en chinois. La collection de bijoux éponyme de SHANG XIA s’inspire des maillots de corps en bambou portés durant l’été dans la Chine traditionnelle afin de séparer l’étoffe du torse et d’assurer la respiration de la peau. Elle existe en quatre versions : jade de Hotan, zitan, métal doré ou argenté. Conçus à partir d’éléments tubulaires très étroits, aux parois de 0,35 mm d’épaisseur, et montés en chaîne à la main, les maillons sont polis sur toutes leurs faces, ce qui accentue leur brillance. Chaque pièce nécessite plusieurs mois de travail. Toutes les versions présentent un caractère distinct : le jade est translucide et lisse, le zitan est dense et sombre, l’or et l’argent sont nobles et lumineux. Cette collection est un hommage moderne rendu à l’ingéniosité des techniques ancestrales. Chaque maillon s’apparente à un échelon gravi en direction du ciel… Une ascension qui vous mènera jusqu’aux nuages.",,fr,2014-09-22 18:59:34,2014-09-22 23:55:36,,1,58,,product,2,20775,,,tian-ti,http://http://sxhtml.local/./upload/Huamn_nature_TianTi_1.jpg
21015,Tian Ti,"« Tian Ti » signifie « Échelle vers le ciel » en chinois. La collection de bijoux éponyme de SHANG XIA s’inspire des maillots de corps en bambou portés durant l’été dans la Chine traditionnelle afin de séparer l’étoffe du torse et d’assurer la respiration de la peau. Elle existe en quatre versions : jade de Hotan, zitan, métal doré ou argenté. Conçus à partir d’éléments tubulaires très étroits, aux parois de 0,35 mm d’épaisseur, et montés en chaîne à la main, les maillons sont polis sur toutes leurs faces, ce qui accentue leur brillance. Chaque pièce nécessite plusieurs mois de travail. Toutes les versions présentent un caractère distinct : le jade est translucide et lisse, le zitan est dense et sombre, l’or et l’argent sont nobles et lumineux. Cette collection est un hommage moderne rendu à l’ingéniosité des techniques ancestrales. Chaque maillon s’apparente à un échelon gravi en direction du ciel… Une ascension qui vous mènera jusqu’aux nuages.",,fr,2014-09-22 18:59:34,2014-09-22 23:55:37,,1,53,,product,2,20775,,,tian-ti-1,http://http://sxhtml.local/./upload/Huamn_nature_TianTi_2.jpg
20816,Aube,"La collection « Aube » associe zitan et marqueterie de bambou afin de donner naissance à un ensemble de boîtes précieuses de tailles diverses, pour ranger bijoux, parfums, maquillage ou stylos. La marqueterie de bambou, dont le motif reprend celui du « sayagata », dont SHANG XIA a fait son logo, est le fruit d’une minutie extrême. Le maître artisan emploie des outils spécifiques pour couper le bambou en baguettes aussi courtes que fines dont la taille n’excède pas celle de grains de riz. Puis il les assemble perpendiculairement au moyen de pincettes, à la faveur d'encoches de l'ordre du millimètre. Au-delà des centaines de baguettes découpées une à une, il faut toute l’expérience et la patience de l’artisan pour créer quelques centimètres de ce motif géométrique précis et répété à l’infini. À l’instar des fenêtres traditionnelles ouvragées, la marqueterie offre à celui qui la contemple le spectacle rafraîchissant de l’alternance entre ombres et lumières. Les formes simples des boîtes s’inspirent des lignes sobres du mobilier de la dynastie Ming (1368-1644). Quand les premières lueurs de l’aube les caressent, la beauté classique chinoise semble renaître. L'on songe alors aux mots du grand poète Su Shi (1037-1101) : « Dansant au lever du soleil, tu es loin de ce monde. » La collection « Aube » nous parle d’un univers hors du temps. ",,fr,2014-09-19 13:53:22,2014-09-22 23:55:33,,1,9,,product,4,20773,,,twilight-,http://http://sxhtml.local/./upload/homeware/4.jpg
20926,Aube,"La collection « Aube » associe zitan et marqueterie de bambou afin de donner naissance à un ensemble de boîtes précieuses de tailles diverses, pour ranger bijoux, parfums, maquillage ou stylos. La marqueterie de bambou, dont le motif reprend celui du « sayagata », dont SHANG XIA a fait son logo, est le fruit d’une minutie extrême. Le maître artisan emploie des outils spécifiques pour couper le bambou en baguettes aussi courtes que fines dont la taille n’excède pas celle de grains de riz. Puis il les assemble perpendiculairement au moyen de pincettes, à la faveur d'encoches de l'ordre du millimètre. Au-delà des centaines de baguettes découpées une à une, il faut toute l’expérience et la patience de l’artisan pour créer quelques centimètres de ce motif géométrique précis et répété à l’infini. À l’instar des fenêtres traditionnelles ouvragées, la marqueterie offre à celui qui la contemple le spectacle rafraîchissant de l’alternance entre ombres et lumières. Les formes simples des boîtes s’inspirent des lignes sobres du mobilier de la dynastie Ming (1368-1644). Quand les premières lueurs de l’aube les caressent, la beauté classique chinoise semble renaître. L'on songe alors aux mots du grand poète Su Shi (1037-1101) : « Dansant au lever du soleil, tu es loin de ce monde. » La collection « Aube » nous parle d’un univers hors du temps. ",,fr,2014-09-22 18:59:30,2014-09-22 19:03:51,,1,89,,product,4,20774,,,twilight-1,http://http://sxhtml.local/./upload/IN_OUT_Twilight.jpg
20979,Splendeur,"La collection « Splendeur » s’inspire de l’architecture traditionnelle chinoise. Elle rappelle les fenêtres sculptées de motifs qui, une fois ouvertes, magnifient les paysages et font souffler un vent d’espoir sur l’avenir.

Par leur régularité et leur finesse, les caractères géométriques des bracelets et des pendentifs de cette gamme symbolisent le bien-être dans la durée. Des bijoux légers et élégants, qui, portés au poignet ou sur le cœur, évoquent la douceur et la beauté de la vie.",,fr,2014-09-22 18:59:32,2014-09-22 23:55:38,,1,144,,product,2,20776,,,views-1,http://http://sxhtml.local/./upload/heritage_emotion_Views_1.jpg
20980,Splendeur,"La collection « Splendeur » s’inspire de l’architecture traditionnelle chinoise. Elle rappelle les fenêtres sculptées de motifs qui, une fois ouvertes, magnifient les paysages et font souffler un vent d’espoir sur l’avenir.

Par leur régularité et leur finesse, les caractères géométriques des bracelets et des pendentifs de cette gamme symbolisent le bien-être dans la durée. Des bijoux légers et élégants, qui, portés au poignet ou sur le cœur, évoquent la douceur et la beauté de la vie.",,fr,2014-09-22 18:59:32,2014-09-22 23:55:39,,1,42,,product,2,20776,,,views-2,http://http://sxhtml.local/./upload/heritage_emotion_Views_2.jpg
20981,Splendeur,"La collection « Splendeur » s’inspire de l’architecture traditionnelle chinoise. Elle rappelle les fenêtres sculptées de motifs qui, une fois ouvertes, magnifient les paysages et font souffler un vent d’espoir sur l’avenir.

Par leur régularité et leur finesse, les caractères géométriques des bracelets et des pendentifs de cette gamme symbolisent le bien-être dans la durée. Des bijoux légers et élégants, qui, portés au poignet ou sur le cœur, évoquent la douceur et la beauté de la vie.",,fr,2014-09-22 18:59:32,2014-09-22 19:03:50,,1,35,,product,2,20776,,,views-3,http://http://sxhtml.local/./upload/heritage_emotion_Views_3.jpg
21003,Nomade,"Collection de manteaux et de vestes d’extérieur, « Nomade » respire l’unité et la solidité, épousant les formes tout en laissant au corps sa liberté de mouvements. 
Le yack, élevé dans les grands espaces tibétains, est doté d’un épais duvet de laine qui lui permet d’endurer les longs hivers. Lorsque vient le printemps, les bergers récoltent au peigne de fer ces fibres douces. La laine dense qui en est issue conserve sa texture naturelle même après teinture. Dans le cadre de la collection « Nomade », elle est filée, teinte à la main, puis bordée de cuir d’agneau pour donner naissance à un vêtement raffiné existant en différents coloris. Chaque pièce nécessite quelque quatre cents heures de travail et un souci permanent du détail.

À l’opposé des procédés modernes de confection des vêtements qui reposent sur l’assemblage de plusieurs pièces, la ligne « Nomade » s’inspire de la technique traditionnelle chinoise façonnant un seul et même morceau d’étoffe. Des vêtements élégants et libres, à l’image du chant des bergers qui résonne à travers la plaine.",,fr,2014-09-22 18:59:34,2014-09-22 19:03:48,,1,51,,product,1,20775,,,wanderer-1,http://http://sxhtml.local/./upload/human_nature_Wanderer.jpg
20806,Nomade,"Collection de manteaux et de vestes d’extérieur, « Nomade » respire l’unité et la solidité, épousant les formes tout en laissant au corps sa liberté de mouvements. 
Le yack, élevé dans les grands espaces tibétains, est doté d’un épais duvet de laine qui lui permet d’endurer les longs hivers. Lorsque vient le printemps, les bergers récoltent au peigne de fer ces fibres douces. La laine dense qui en est issue conserve sa texture naturelle même après teinture. Dans le cadre de la collection « Nomade », elle est filée, teinte à la main, puis bordée de cuir d’agneau pour donner naissance à un vêtement raffiné existant en différents coloris. Chaque pièce nécessite quelque quatre cents heures de travail et un souci permanent du détail.

À l’opposé des procédés modernes de confection des vêtements qui reposent sur l’assemblage de plusieurs pièces, la ligne « Nomade » s’inspire de la technique traditionnelle chinoise façonnant un seul et même morceau d’étoffe. Des vêtements élégants et libres, à l’image du chant des bergers qui résonne à travers la plaine.",,fr,2014-09-19 13:53:21,2014-09-22 23:55:34,,1,81,,product,1,20773,,,wanderer-overcoat,http://http://sxhtml.local/./upload/apparel/135.jpg
20807,Nomade,"Collection de manteaux et de vestes d’extérieur, « Nomade » respire l’unité et la solidité, épousant les formes tout en laissant au corps sa liberté de mouvements. 
Le yack, élevé dans les grands espaces tibétains, est doté d’un épais duvet de laine qui lui permet d’endurer les longs hivers. Lorsque vient le printemps, les bergers récoltent au peigne de fer ces fibres douces. La laine dense qui en est issue conserve sa texture naturelle même après teinture. Dans le cadre de la collection « Nomade », elle est filée, teinte à la main, puis bordée de cuir d’agneau pour donner naissance à un vêtement raffiné existant en différents coloris. Chaque pièce nécessite quelque quatre cents heures de travail et un souci permanent du détail.

À l’opposé des procédés modernes de confection des vêtements qui reposent sur l’assemblage de plusieurs pièces, la ligne « Nomade » s’inspire de la technique traditionnelle chinoise façonnant un seul et même morceau d’étoffe. Des vêtements élégants et libres, à l’image du chant des bergers qui résonne à travers la plaine.",,fr,2014-09-19 13:53:21,2014-09-22 23:55:34,,1,80,,product,1,20773,,,wanderer-scarf-,http://http://sxhtml.local/./upload/apparel/136.jpg
20927,Univers,"Pour les lettrés de la Chine traditionnelle, la calligraphie, la peinture, l’art de jouer à la cithare et au go étaient considérés comme des moyens privilégiés d’atteindre le « Tao » : la « voie », le « chemin ».

SHANG XIA a choisi de créer un jeu de go avec une structure en bois de rose, pour sa teinte subtile et chaleureuse, et des pions noirs et blancs, en agate fine. La silhouette épurée du tablier s’inspire du mobilier de la dynastie Ming (1368-1644). Représentant l’univers, il est quadrillé de lignes creusées dans la matière, dont les intersections sont incrustées de métal. Cette symbiose des deux matériaux est si parfaite que le temps ni l’usure ne parviendront guère à briser ce lien éternel qui les unit. Les trois cent soixante pions sont sculptés dans des agates méticuleusement sélectionnées pour leur grain et leur teinte, semblables à des gouttelettes lisses et douces. Sur le plateau, la danse des pierres noires et blanches symbolise l’harmonie du « Yin » et du « Yang » éclairant l’univers. Ces pièces sont rangées séparément dans deux bols en bois de rose, qu’accompagnent des couvercles d’agate percés en leur centre d’un cercle.

Chaque coffret de la collection nécessite trois mois de travail méticuleux. Selon la légende chinoise, le go est connu comme le « jeu de l'oubli », permettant à celui qui s’y adonne de faire abstraction de ses tracas et de s’évader hors du quotidien. Les attaques et parades constitutives du go représentent en outre la meilleure façon de se mesurer à ses amis en toute convivialité. Mais ce divertissement séculaire autorise aussi le joueur solitaire à s’abîmer dans la contemplation de l’infini en plaçant les pierres côte à côte.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:41,,1,8,,product,4,20774,,,wan-xiang,http://http://sxhtml.local/./upload/IN_OUT_Wan_Xiang.jpg
20928,Avec plaisir – jeu de cartes,"Au sein de la collection « Avec plaisir », SHANG XIA combine douceur de l’aquarelle et créativité des dessins pour donner naissance à un jeu de cartes unique. Les motifs occidentaux y sont remplacés par des éléments emblématiques de la culture chinoise : le « Ling Zhi », champignon aux allures de nuage, le « Bodhi », feuille de figuier des pagodes, la pêche rouge de la longévité ou encore le « Taihu », pierre de la méditation. Chaque motif a été originellement dessiné à la main, ce qui confère un supplément d’âme à toutes les cartes. Le jeu est rangé dans une boîte en zitan sculpté. Cet ensemble existe en deux tailles, dont un grand format en édition limitée. De tels coffrets de collection vous offrent le plaisir du jeu tout en révélant le raffinement de celui qui le détient.",,fr,2014-09-22 18:59:30,2014-09-22 23:55:41,,1,7,,product,4,20774,,,wish-playing-cards,http://http://sxhtml.local/./upload/IN_OUT_Wish_Playing_Cards.jpg
20817,Wu Fu ,,,fr,2014-09-19 13:53:22,2014-09-22 23:55:33,,1,88,,product,4,20773,,,wu-fu-,http://http://sxhtml.local/./upload/homeware/5.jpg
21001,Yun Qiu,"« Yun Qiu » fait référence à la plus douce des fourrures portées dans la Chine ancienne par les empereurs dans le cadre des cérémonies rituelles. Ces termes désignent également la figure impériale elle-même. Chaque gilet de la collection « Yun Qiu », en agneau ou en lapin, et formé de quatre pièces de fourrure coupées et assemblées avec minutie, est réversible. La ligne épurée du vêtement, ses emmanchures amples et la fente dans son dos garantissent aisance de mouvements et confort indéniable. Une collection qui vous réchauffe avec élégance, même au cœur de l’hiver.",,fr,2014-09-22 18:59:33,2014-09-22 23:55:31,,1,145,,product,1,20775,,,yun-qiu,http://http://sxhtml.local/./upload/human_nature_Yun_Qiu.jpg
